,path,emotion
3072,data/training\Actor_19\03-02-03-02-01-01-19_happy.wav,happy
3073,data/training\Actor_19\03-02-03-02-01-02-19_happy.wav,happy
3074,data/training\Actor_19\03-02-03-02-02-01-19_happy.wav,happy
3075,data/training\Actor_19\03-02-03-02-02-02-19_happy.wav,happy
3076,data/training\Actor_19\19_01_01_01_dogs-sitting_happy.wav,happy
3077,data/training\Actor_19\19_01_01_01_kids-talking_happy.wav,happy
3078,data/training\Actor_19\19_01_01_02_dogs-sitting_happy.wav,happy
3079,data/training\Actor_19\19_01_01_02_kids-talking_happy.wav,happy
3080,data/training\Actor_19\19_01_02_01_dogs-sitting_happy.wav,happy
3081,data/training\Actor_19\19_01_02_01_kids-talking_happy.wav,happy
3082,data/training\Actor_19\19_01_02_02_dogs-sitting_happy.wav,happy
3083,data/training\Actor_19\19_01_02_02_kids-talking_happy.wav,happy
3084,data/training\Actor_19\19_02_01_01_dogs-sitting_happy.wav,happy
3085,data/training\Actor_19\19_02_01_01_kids-talking_happy.wav,happy
3086,data/training\Actor_19\19_02_01_02_dogs-sitting_happy.wav,happy
3087,data/training\Actor_19\19_02_01_02_kids-talking_happy.wav,happy
3088,data/training\Actor_19\19_02_02_01_dogs-sitting_happy.wav,happy
3089,data/training\Actor_19\19_02_02_01_kids-talking_happy.wav,happy
3090,data/training\Actor_19\19_02_02_02_dogs-sitting_happy.wav,happy
3091,data/training\Actor_19\19_02_02_02_kids-talking_happy.wav,happy
3092,data/training\Actor_20\03-02-03-01-01-01-20_happy.wav,happy
3093,data/training\Actor_20\03-02-03-01-01-02-20_happy.wav,happy
3094,data/training\Actor_20\03-02-03-01-02-01-20_happy.wav,happy
3095,data/training\Actor_20\03-02-03-01-02-02-20_happy.wav,happy
3096,data/training\Actor_20\03-02-03-02-01-01-20_happy.wav,happy
3097,data/training\Actor_20\03-02-03-02-01-02-20_happy.wav,happy
3098,data/training\Actor_20\03-02-03-02-02-01-20_happy.wav,happy
3099,data/training\Actor_20\03-02-03-02-02-02-20_happy.wav,happy
3100,data/training\Actor_20\20_01_01_01_dogs-sitting_happy.wav,happy
3101,data/training\Actor_20\20_01_01_01_kids-talking_happy.wav,happy
3102,data/training\Actor_20\20_01_01_02_dogs-sitting_happy.wav,happy
3103,data/training\Actor_20\20_01_01_02_kids-talking_happy.wav,happy
3104,data/training\Actor_20\20_01_02_01_dogs-sitting_happy.wav,happy
3105,data/training\Actor_20\20_01_02_01_kids-talking_happy.wav,happy
3106,data/training\Actor_20\20_01_02_02_dogs-sitting_happy.wav,happy
3107,data/training\Actor_20\20_01_02_02_kids-talking_happy.wav,happy
3108,data/training\Actor_21\03-02-03-01-01-01-21_happy.wav,happy
3109,data/training\Actor_21\03-02-03-01-01-02-21_happy.wav,happy
3110,data/training\Actor_21\03-02-03-01-02-01-21_happy.wav,happy
3111,data/training\Actor_21\03-02-03-01-02-02-21_happy.wav,happy
3112,data/training\Actor_21\03-02-03-02-01-01-21_happy.wav,happy
3113,data/training\Actor_21\03-02-03-02-01-02-21_happy.wav,happy
3114,data/training\Actor_21\03-02-03-02-02-01-21_happy.wav,happy
3115,data/training\Actor_21\03-02-03-02-02-02-21_happy.wav,happy
3116,data/training\Actor_21\21_01_01_01_dogs-sitting_happy.wav,happy
3117,data/training\Actor_21\21_01_01_01_kids-talking_happy.wav,happy
3118,data/training\Actor_21\21_01_01_02_dogs-sitting_happy.wav,happy
3119,data/training\Actor_21\21_01_01_02_kids-talking_happy.wav,happy
3120,data/training\Actor_21\21_01_02_01_dogs-sitting_happy.wav,happy
3121,data/training\Actor_21\21_01_02_01_kids-talking_happy.wav,happy
3122,data/training\Actor_21\21_01_02_02_dogs-sitting_happy.wav,happy
3123,data/training\Actor_21\21_01_02_02_kids-talking_happy.wav,happy
3124,data/training\Actor_22\03-02-03-01-01-01-22_happy.wav,happy
3125,data/training\Actor_22\03-02-03-01-01-02-22_happy.wav,happy
3126,data/training\Actor_22\03-02-03-01-02-01-22_happy.wav,happy
3127,data/training\Actor_22\03-02-03-01-02-02-22_happy.wav,happy
3128,data/training\Actor_22\03-02-03-02-01-01-22_happy.wav,happy
3129,data/training\Actor_22\03-02-03-02-01-02-22_happy.wav,happy
3130,data/training\Actor_22\03-02-03-02-02-01-22_happy.wav,happy
3131,data/training\Actor_22\03-02-03-02-02-02-22_happy.wav,happy
3132,data/training\Actor_22\22_01_01_01_dogs-sitting_happy.wav,happy
3133,data/training\Actor_22\22_01_01_01_kids-talking_happy.wav,happy
3134,data/training\Actor_22\22_01_01_02_dogs-sitting_happy.wav,happy
3135,data/training\Actor_22\22_01_01_02_kids-talking_happy.wav,happy
3136,data/training\Actor_22\22_01_02_01_dogs-sitting_happy.wav,happy
3137,data/training\Actor_22\22_01_02_01_kids-talking_happy.wav,happy
3138,data/training\Actor_22\22_01_02_02_dogs-sitting_happy.wav,happy
3139,data/training\Actor_22\22_01_02_02_kids-talking_happy.wav,happy
3140,data/training\Actor_23\03-02-03-01-01-01-23_happy.wav,happy
3141,data/training\Actor_23\03-02-03-01-01-02-23_happy.wav,happy
3142,data/training\Actor_23\03-02-03-01-02-01-23_happy.wav,happy
3143,data/training\Actor_23\03-02-03-01-02-02-23_happy.wav,happy
3144,data/training\Actor_23\03-02-03-02-01-01-23_happy.wav,happy
3145,data/training\Actor_23\03-02-03-02-01-02-23_happy.wav,happy
3146,data/training\Actor_23\03-02-03-02-02-01-23_happy.wav,happy
3147,data/training\Actor_23\03-02-03-02-02-02-23_happy.wav,happy
3148,data/training\Actor_23\23_01_01_01_dogs-sitting_happy.wav,happy
3149,data/training\Actor_23\23_01_01_01_kids-talking_happy.wav,happy
3150,data/training\Actor_23\23_01_01_02_dogs-sitting_happy.wav,happy
3151,data/training\Actor_23\23_01_01_02_kids-talking_happy.wav,happy
3152,data/training\Actor_23\23_01_02_01_dogs-sitting_happy.wav,happy
3153,data/training\Actor_23\23_01_02_01_kids-talking_happy.wav,happy
3154,data/training\Actor_23\23_01_02_02_dogs-sitting_happy.wav,happy
3155,data/training\Actor_23\23_01_02_02_kids-talking_happy.wav,happy
3156,data/training\Actor_24\03-02-03-01-01-01-24_happy.wav,happy
3157,data/training\Actor_24\03-02-03-01-01-02-24_happy.wav,happy
3158,data/training\Actor_24\03-02-03-01-02-01-24_happy.wav,happy
3159,data/training\Actor_24\03-02-03-01-02-02-24_happy.wav,happy
3160,data/training\Actor_24\03-02-03-02-01-01-24_happy.wav,happy
3161,data/training\Actor_24\03-02-03-02-01-02-24_happy.wav,happy
3162,data/training\Actor_24\03-02-03-02-02-01-24_happy.wav,happy
3163,data/training\Actor_24\03-02-03-02-02-02-24_happy.wav,happy
3164,data/training\Actor_24\24_01_01_01_dogs-sitting_happy.wav,happy
3165,data/training\Actor_24\24_01_01_01_kids-talking_happy.wav,happy
3166,data/training\Actor_24\24_01_01_02_dogs-sitting_happy.wav,happy
3167,data/training\Actor_24\24_01_01_02_kids-talking_happy.wav,happy
3168,data/training\Actor_24\24_01_02_01_dogs-sitting_happy.wav,happy
3169,data/training\Actor_24\24_01_02_01_kids-talking_happy.wav,happy
3170,data/training\Actor_24\24_01_02_02_dogs-sitting_happy.wav,happy
3171,data/training\Actor_24\24_01_02_02_kids-talking_happy.wav,happy
3172,data/training\Actor_24\24_02_01_01_dogs-sitting_happy.wav,happy
3173,data/training\Actor_24\24_02_01_01_kids-talking_happy.wav,happy
3174,data/training\Actor_24\24_02_01_02_dogs-sitting_happy.wav,happy
3175,data/training\Actor_24\24_02_01_02_kids-talking_happy.wav,happy
3176,data/training\Actor_24\24_02_02_01_dogs-sitting_happy.wav,happy
3177,data/training\Actor_24\24_02_02_01_kids-talking_happy.wav,happy
3178,data/training\Actor_24\24_02_02_02_dogs-sitting_happy.wav,happy
3179,data/training\Actor_24\24_02_02_02_kids-talking_happy.wav,happy
3180,data/training\Actor_25\25_01_01_01_fat_happy.wav,happy
3181,data/training\Actor_25\25_01_01_01_fit_happy.wav,happy
3182,data/training\Actor_25\25_01_01_01_five_happy.wav,happy
3183,data/training\Actor_25\25_01_01_01_food_happy.wav,happy
3184,data/training\Actor_25\25_01_01_01_gap_happy.wav,happy
3185,data/training\Actor_25\25_01_01_01_gas_happy.wav,happy
3186,data/training\Actor_25\25_01_01_01_gaze_happy.wav,happy
3187,data/training\Actor_25\25_01_01_01_germ_happy.wav,happy
3188,data/training\Actor_25\25_01_01_01_get_happy.wav,happy
3189,data/training\Actor_25\25_01_01_01_gin_happy.wav,happy
3190,data/training\Actor_25\25_01_01_01_goal_happy.wav,happy
3191,data/training\Actor_25\25_01_01_01_good_happy.wav,happy
3192,data/training\Actor_25\25_01_01_01_goose_happy.wav,happy
3193,data/training\Actor_25\25_01_01_01_gun_happy.wav,happy
3194,data/training\Actor_25\25_01_01_01_half_happy.wav,happy
3195,data/training\Actor_25\25_01_01_01_hall_happy.wav,happy
3196,data/training\Actor_25\25_01_01_01_hash_happy.wav,happy
3197,data/training\Actor_25\25_01_01_01_hate_happy.wav,happy
3198,data/training\Actor_25\25_01_01_01_have_happy.wav,happy
3199,data/training\Actor_25\25_01_01_01_haze_happy.wav,happy
3200,data/training\Actor_25\25_01_01_01_hire_happy.wav,happy
3201,data/training\Actor_25\25_01_01_01_hit_happy.wav,happy
3202,data/training\Actor_25\25_01_01_01_hole_happy.wav,happy
3203,data/training\Actor_25\25_01_01_01_home_happy.wav,happy
3204,data/training\Actor_25\25_01_01_01_hurl_happy.wav,happy
3205,data/training\Actor_25\25_01_01_01_hush_happy.wav,happy
3206,data/training\Actor_25\25_01_01_01_jail_happy.wav,happy
3207,data/training\Actor_25\25_01_01_01_jar_happy.wav,happy
3208,data/training\Actor_25\25_01_01_01_join_happy.wav,happy
3209,data/training\Actor_25\25_01_01_01_judge_happy.wav,happy
3210,data/training\Actor_25\25_01_01_01_jug_happy.wav,happy
3211,data/training\Actor_25\25_01_01_01_juice_happy.wav,happy
3212,data/training\Actor_25\25_01_01_01_keen_happy.wav,happy
3213,data/training\Actor_25\25_01_01_01_keep_happy.wav,happy
3214,data/training\Actor_25\25_01_01_01_keg_happy.wav,happy
3215,data/training\Actor_25\25_01_01_01_kick_happy.wav,happy
3216,data/training\Actor_25\25_01_01_01_kill_happy.wav,happy
3217,data/training\Actor_25\25_01_01_01_king_happy.wav,happy
3218,data/training\Actor_25\25_01_01_01_kite_happy.wav,happy
3219,data/training\Actor_25\25_01_01_01_knock_happy.wav,happy
3220,data/training\Actor_25\25_01_01_01_late_happy.wav,happy
3221,data/training\Actor_25\25_01_01_01_laud_happy.wav,happy
3222,data/training\Actor_25\25_01_01_01_lean_happy.wav,happy
3223,data/training\Actor_25\25_01_01_01_learn_happy.wav,happy
3224,data/training\Actor_25\25_01_01_01_lease_happy.wav,happy
3225,data/training\Actor_25\25_01_01_01_lid_happy.wav,happy
3226,data/training\Actor_25\25_01_01_01_life_happy.wav,happy
3227,data/training\Actor_25\25_01_01_01_limb_happy.wav,happy
3228,data/training\Actor_25\25_01_01_01_live_happy.wav,happy
3229,data/training\Actor_25\25_01_01_01_loaf_happy.wav,happy
3230,data/training\Actor_25\25_01_01_01_long_happy.wav,happy
3231,data/training\Actor_25\25_01_01_01_lore_happy.wav,happy
3232,data/training\Actor_25\25_01_01_01_lose_happy.wav,happy
3233,data/training\Actor_25\25_01_01_01_lot_happy.wav,happy
3234,data/training\Actor_25\25_01_01_01_love_happy.wav,happy
3235,data/training\Actor_25\25_01_01_01_luck_happy.wav,happy
3236,data/training\Actor_25\25_01_01_01_make_happy.wav,happy
3237,data/training\Actor_25\25_01_01_01_match_happy.wav,happy
3238,data/training\Actor_25\25_01_01_01_merge_happy.wav,happy
3239,data/training\Actor_25\25_01_01_01_mess_happy.wav,happy
3240,data/training\Actor_25\25_01_01_01_met_happy.wav,happy
3241,data/training\Actor_25\25_01_01_01_mill_happy.wav,happy
3242,data/training\Actor_25\25_01_01_01_mob_happy.wav,happy
3243,data/training\Actor_25\25_01_01_01_mode_happy.wav,happy
3244,data/training\Actor_25\25_01_01_01_mood_happy.wav,happy
3245,data/training\Actor_25\25_01_01_01_moon_happy.wav,happy
3246,data/training\Actor_25\25_01_01_01_mop_happy.wav,happy
3247,data/training\Actor_25\25_01_01_01_mouse_happy.wav,happy
3248,data/training\Actor_25\25_01_01_01_nag_happy.wav,happy
3249,data/training\Actor_25\25_01_01_01_name_happy.wav,happy
3250,data/training\Actor_25\25_01_01_01_near_happy.wav,happy
3251,data/training\Actor_25\25_01_01_01_neat_happy.wav,happy
3252,data/training\Actor_25\25_01_01_01_nice_happy.wav,happy
3253,data/training\Actor_25\25_01_01_01_note_happy.wav,happy
3254,data/training\Actor_25\25_01_01_01_numb_happy.wav,happy
3255,data/training\Actor_25\25_01_01_01_pad_happy.wav,happy
3256,data/training\Actor_25\25_01_01_01_page_happy.wav,happy
3257,data/training\Actor_25\25_01_01_01_pain_happy.wav,happy
3258,data/training\Actor_25\25_01_01_01_pass_happy.wav,happy
3259,data/training\Actor_25\25_01_01_01_pearl_happy.wav,happy
3260,data/training\Actor_25\25_01_01_01_peg_happy.wav,happy
3261,data/training\Actor_25\25_01_01_01_perch_happy.wav,happy
3262,data/training\Actor_25\25_01_01_01_phone_happy.wav,happy
3263,data/training\Actor_25\25_01_01_01_pick_happy.wav,happy
3264,data/training\Actor_25\25_01_01_01_pike_happy.wav,happy
3265,data/training\Actor_25\25_01_01_01_pole_happy.wav,happy
3266,data/training\Actor_25\25_01_01_01_pool_happy.wav,happy
3267,data/training\Actor_25\25_01_01_01_puff_happy.wav,happy
3268,data/training\Actor_25\25_01_01_01_rag_happy.wav,happy
3269,data/training\Actor_25\25_01_01_01_raid_happy.wav,happy
3270,data/training\Actor_25\25_01_01_01_rain_happy.wav,happy
3271,data/training\Actor_25\25_01_01_01_raise_happy.wav,happy
3272,data/training\Actor_25\25_01_01_01_rat_happy.wav,happy
3273,data/training\Actor_25\25_01_01_01_reach_happy.wav,happy
3274,data/training\Actor_25\25_01_01_01_read_happy.wav,happy
3275,data/training\Actor_25\25_01_01_01_red_happy.wav,happy
3276,data/training\Actor_25\25_01_01_01_ring_happy.wav,happy
3277,data/training\Actor_25\25_01_01_01_ripe_happy.wav,happy
3278,data/training\Actor_25\25_01_01_01_road_happy.wav,happy
3279,data/training\Actor_25\25_01_01_01_room_happy.wav,happy
3280,data/training\Actor_25\25_01_01_01_rose_happy.wav,happy
3281,data/training\Actor_25\25_01_01_01_rot_happy.wav,happy
3282,data/training\Actor_25\25_01_01_01_rough_happy.wav,happy
3283,data/training\Actor_25\25_01_01_01_rush_happy.wav,happy
3284,data/training\Actor_25\25_01_01_01_said_happy.wav,happy
3285,data/training\Actor_25\25_01_01_01_sail_happy.wav,happy
3286,data/training\Actor_25\25_01_01_01_search_happy.wav,happy
3287,data/training\Actor_25\25_01_01_01_seize_happy.wav,happy
3288,data/training\Actor_25\25_01_01_01_sell_happy.wav,happy
3289,data/training\Actor_25\25_01_01_01_shack_happy.wav,happy
3290,data/training\Actor_25\25_01_01_01_shall_happy.wav,happy
3291,data/training\Actor_25\25_01_01_01_shawl_happy.wav,happy
3292,data/training\Actor_25\25_01_01_01_sheep_happy.wav,happy
3293,data/training\Actor_25\25_01_01_01_shirt_happy.wav,happy
3294,data/training\Actor_25\25_01_01_01_should_happy.wav,happy
3295,data/training\Actor_25\25_01_01_01_shout_happy.wav,happy
3296,data/training\Actor_25\25_01_01_01_size_happy.wav,happy
3297,data/training\Actor_25\25_01_01_01_soap_happy.wav,happy
3298,data/training\Actor_25\25_01_01_01_soup_happy.wav,happy
3299,data/training\Actor_25\25_01_01_01_sour_happy.wav,happy
3300,data/training\Actor_25\25_01_01_01_south_happy.wav,happy
3301,data/training\Actor_25\25_01_01_01_sub_happy.wav,happy
3302,data/training\Actor_25\25_01_01_01_such_happy.wav,happy
3303,data/training\Actor_25\25_01_01_01_sure_happy.wav,happy
3304,data/training\Actor_25\25_01_01_01_take_happy.wav,happy
3305,data/training\Actor_25\25_01_01_01_talk_happy.wav,happy
3306,data/training\Actor_25\25_01_01_01_tape_happy.wav,happy
3307,data/training\Actor_25\25_01_01_01_team_happy.wav,happy
3308,data/training\Actor_25\25_01_01_01_tell_happy.wav,happy
3309,data/training\Actor_25\25_01_01_01_thin_happy.wav,happy
3310,data/training\Actor_25\25_01_01_01_third_happy.wav,happy
3311,data/training\Actor_25\25_01_01_01_thought_happy.wav,happy
3312,data/training\Actor_25\25_01_01_01_thumb_happy.wav,happy
3313,data/training\Actor_25\25_01_01_01_time_happy.wav,happy
3314,data/training\Actor_25\25_01_01_01_tip_happy.wav,happy
3315,data/training\Actor_25\25_01_01_01_tire_happy.wav,happy
3316,data/training\Actor_25\25_01_01_01_ton_happy.wav,happy
3317,data/training\Actor_25\25_01_01_01_tool_happy.wav,happy
3318,data/training\Actor_25\25_01_01_01_tough_happy.wav,happy
3319,data/training\Actor_25\25_01_01_01_turn_happy.wav,happy
3320,data/training\Actor_25\25_01_01_01_vine_happy.wav,happy
3321,data/training\Actor_25\25_01_01_01_voice_happy.wav,happy
3322,data/training\Actor_25\25_01_01_01_void_happy.wav,happy
3323,data/training\Actor_25\25_01_01_01_vote_happy.wav,happy
3324,data/training\Actor_25\25_01_01_01_wag_happy.wav,happy
3325,data/training\Actor_25\25_01_01_01_walk_happy.wav,happy
3326,data/training\Actor_25\25_01_01_01_wash_happy.wav,happy
3327,data/training\Actor_25\25_01_01_01_week_happy.wav,happy
3328,data/training\Actor_25\25_01_01_01_wheat_happy.wav,happy
3329,data/training\Actor_25\25_01_01_01_when_happy.wav,happy
3330,data/training\Actor_25\25_01_01_01_which_happy.wav,happy
3331,data/training\Actor_25\25_01_01_01_whip_happy.wav,happy
3332,data/training\Actor_25\25_01_01_01_white_happy.wav,happy
3333,data/training\Actor_25\25_01_01_01_wife_happy.wav,happy
3334,data/training\Actor_26\26_01_01_01_back_happy.wav,happy
3335,data/training\Actor_26\26_01_01_01_bar_happy.wav,happy
3336,data/training\Actor_26\26_01_01_01_base_happy.wav,happy
3337,data/training\Actor_26\26_01_01_01_bath_happy.wav,happy
3338,data/training\Actor_26\26_01_01_01_bean_happy.wav,happy
3339,data/training\Actor_26\26_01_01_01_beg_happy.wav,happy
3340,data/training\Actor_26\26_01_01_01_bite_happy.wav,happy
3341,data/training\Actor_26\26_01_01_01_boat_happy.wav,happy
3342,data/training\Actor_26\26_01_01_01_bone_happy.wav,happy
3343,data/training\Actor_26\26_01_01_01_book_happy.wav,happy
3344,data/training\Actor_26\26_01_01_01_bought_happy.wav,happy
3345,data/training\Actor_26\26_01_01_01_burn_happy.wav,happy
3346,data/training\Actor_26\26_01_01_01_cab_happy.wav,happy
3347,data/training\Actor_26\26_01_01_01_calm_happy.wav,happy
3348,data/training\Actor_26\26_01_01_01_came_happy.wav,happy
3349,data/training\Actor_26\26_01_01_01_cause_happy.wav,happy
3350,data/training\Actor_26\26_01_01_01_chain_happy.wav,happy
3351,data/training\Actor_26\26_01_01_01_chair_happy.wav,happy
3352,data/training\Actor_26\26_01_01_01_chalk_happy.wav,happy
3353,data/training\Actor_26\26_01_01_01_chat_happy.wav,happy
3354,data/training\Actor_26\26_01_01_01_check_happy.wav,happy
3355,data/training\Actor_26\26_01_01_01_cheek_happy.wav,happy
3356,data/training\Actor_26\26_01_01_01_chief_happy.wav,happy
3357,data/training\Actor_26\26_01_01_01_choice_happy.wav,happy
3358,data/training\Actor_26\26_01_01_01_cool_happy.wav,happy
3359,data/training\Actor_26\26_01_01_01_dab_happy.wav,happy
3360,data/training\Actor_26\26_01_01_01_date_happy.wav,happy
3361,data/training\Actor_26\26_01_01_01_dead_happy.wav,happy
3362,data/training\Actor_26\26_01_01_01_death_happy.wav,happy
3363,data/training\Actor_26\26_01_01_01_deep_happy.wav,happy
3364,data/training\Actor_26\26_01_01_01_door_happy.wav,happy
3365,data/training\Actor_26\26_01_01_01_fail_happy.wav,happy
3366,data/training\Actor_26\26_01_01_01_fall_happy.wav,happy
3367,data/training\Actor_26\26_01_01_01_far_happy.wav,happy
3368,data/training\Actor_26\26_01_01_01_fat_happy.wav,happy
3369,data/training\Actor_26\26_01_01_01_fit_happy.wav,happy
3370,data/training\Actor_26\26_01_01_01_five_happy.wav,happy
3371,data/training\Actor_26\26_01_01_01_food_happy.wav,happy
3372,data/training\Actor_26\26_01_01_01_gap_happy.wav,happy
3373,data/training\Actor_26\26_01_01_01_gas_happy.wav,happy
3374,data/training\Actor_26\26_01_01_01_gaze_happy.wav,happy
3375,data/training\Actor_26\26_01_01_01_germ_happy.wav,happy
3376,data/training\Actor_26\26_01_01_01_get_happy.wav,happy
3377,data/training\Actor_26\26_01_01_01_gin_happy.wav,happy
